"","Species","Trophic_level","Diel_activity","Habitat_breadth_IUCN","Artificial_habitat_use","Forest","Savanna","Shrubland","Grassland","Wetland","Rocky.areas","Caves.and.subterranean","Desert","Marine","Marine.intertidal.or.coastal.supratidal","Artificial","Introduced.vegetation","Other.Unknown","Class","Order","Family","Genus","Body_length_mm","Body_mass_g","Maturity_d","Max_longevity_d","Litter_clutch_size","Adult_svl_cm","Longevity_d","Generation_length_d"
"372","Eremias suphani",NA,"Other","1","FALSE","0","0","0","0","0","0","0","1","0","0","0","0","0","Reptilia","Squamata","Lacertidae","Eremias",NA,5.8239504207224,2009.04,3652.5,3.50012877079217,7.122,NA,NA
"373","Eremophila alpestris","Omnivore","Other","14","TRUE","0","0","1","1","0","0","0","0","0","1","1","0","0","Aves","Passeriformes","Alaudidae","Eremophila",NA,34.25,364.617,2922,3.52,NA,2891.563,1643.625
"374","Erinaceus concolor","Carnivore","Nocturnal","8","TRUE","1","0","1","0","0","0","0","0","0","0","1","0","0","Mammalia","Erinaceomorpha","Erinaceidae","Erinaceus",NA,719,221.1815,3834.25,4.865,23.717,2922,927.6256
"375","Erinaceus europaeus","Carnivore","Nocturnal","7","TRUE","1","0","0","1","0","0","0","0","0","0","1","0","0","Mammalia","Erinaceomorpha","Erinaceidae","Erinaceus",NA,774.475,262.6,5113.5,4.43,26.8585,4252.1187512175,1608.5234
"376","Erinaceus roumanicus","Carnivore","Nocturnal","6","TRUE","1","0","1","0","0","0","0","0","0","0","1","0","0","Mammalia","Erinaceomorpha","Erinaceidae","Erinaceus",NA,771,243.013,5113.5,4.5,23.717,2922,1268.0745
"377","Erithacus rubecula",NA,"Other","23","TRUE","1","0","1","1","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Muscicapidae","Erithacus",NA,17.7,364.617,7061.5,5.17,NA,6282.3,2203.003
"378","Erythropygia galactotes","Carnivore","Other","20","TRUE","1","1","1","1","1","0","0","0","0","0","1","0","0","Aves","Passeriformes","Muscicapidae","Erythropygia",NA,21.025,NA,2556.75,3.5,NA,2556.75,1374.91956708975
"379","Eryx jaculus","Carnivore","Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reptilia","Squamata","Boidae","Eryx",NA,196,NA,9021.675,9.5,NA,6684.075,NA
"380","Eryx miliaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reptilia","Squamata","Boidae","Eryx",NA,277.823604723533,NA,8957.75625,12.625,NA,6684.075,NA
"381","Eublepharis angramainyu","Carnivore","Nocturnal","2","FALSE","0","0","1","0","0","1","0","0","0","0","0","0","0","Reptilia","Squamata","Eublepharidae","Eublepharis",NA,114.9,NA,NA,1.99986186963274,45.1275,NA,NA
"382","Euleptes europaea","Carnivore","Nocturnal","2","FALSE","0","0","0","0","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Sphaerodactylidae","Euleptes",NA,1.73803382397974,730.56,7670.25,1.875,4,NA,NA
"383","Eumeces schneiderii","Omnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reptilia","Squamata","Scincidae","Eumeces",NA,79.305,1050.18,5716.1625,11,14.609,3068.1,NA
"384","Euproctus montanus","Carnivore","Nocturnal","5","FALSE","1","0","1","0","1","0","0","0","0","0","0","0","0","Amphibia","Caudata","Salamandridae","Euproctus",122.5,2.5,1095.75,NA,60,NA,NA,NA
"385","Euproctus platycephalus","Carnivore","Other","10","TRUE","1","0","1","0","1","0","1","0","0","0","1","0","0","Amphibia","Caudata","Salamandridae","Euproctus",132.5,5.1,913.125,NA,220,NA,NA,NA
"386","Falco biarmicus","Carnivore","Other","9","TRUE","1","1","1","1","0","1","0","1","0","0","1","0","0","Aves","Falconiformes","Falconidae","Falco",NA,616,726.936,NA,3.75,43.5,NA,2344.462
"387","Falco cherrug","Carnivore","Other","10","TRUE","0","0","1","1","1","0","0","0","0","1","1","0","0","Aves","Falconiformes","Falconidae","Falco",NA,966,726.936,9131.25,4,52.5,5813.563,2344.462
"388","Falco columbarius","Carnivore","Other","10","TRUE","1","0","1","1","0","0","0","0","0","1","1","0","0","Aves","Falconiformes","Falconidae","Falco",NA,188.5,455.101,5844,4.5,28,4565.625,2070.525
"389","Falco eleonorae","Carnivore","Other","4","TRUE","1","0","1","1","0","0","0","0","0","0","1","0","0","Aves","Falconiformes","Falconidae","Falco",NA,379.5,545.202,4090.8,2.5,39,4078.625,2344.462
"390","Falco naumanni","Carnivore","Other","12","TRUE","0","1","0","1","0","1","0","1","0","0","1","0","0","Aves","Falconiformes","Falconidae","Falco",NA,152.28,455.101,3987.313,4.2,28.5,2264.55,2070.525
"391","Falco peregrinus","Carnivore","Other","58","TRUE","1","1","1","1","1","1","0","1","0","1","1","0","0","Aves","Falconiformes","Falconidae","Falco",NA,798,545.968,9131.25,3.5,41.875,6332.218,2405.952
"392","Falco rusticolus","Carnivore","Other","6","TRUE","1","0","0","1","0","1","0","0","0","1","1","0","0","Aves","Falconiformes","Falconidae","Falco",NA,1431.72,729.234,4930.875,3.61,56.5,4717.934,2344.462
"393","Falco subbuteo","Carnivore","Other","9","TRUE","1","1","1","1","1","0","0","0","0","0","1","0","0","Aves","Falconiformes","Falconidae","Falco",NA,209.5,455.484,5150.025,3,31,3944.7,2344.462
"394","Falco tinnunculus","Carnivore","Other","20","TRUE","1","0","1","1","0","0","0","0","0","0","1","0","0","Aves","Falconiformes","Falconidae","Falco",NA,184,365,8705.369,4.5,31,7457.188,1985.385
"395","Falco vespertinus","Carnivore","Other","9","TRUE","1","1","1","1","1","0","0","0","0","0","1","0","0","Aves","Falconiformes","Falconidae","Falco",NA,152.5,363.468,6574.5,3.5,29.5,4830.431,2070.525
"396","Felis chaus","Carnivore","Other","14","FALSE","1","1","1","1","1","0","0","1","0","0","0","0","0","Mammalia","Carnivora","Felidae","Felis",NA,7392.98,383.18,5353.3333333,2.97,72.708,7297.3906262175,1903.782067
"397","Felis manul","Carnivore","Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia","Carnivora","Felidae","Felis",NA,3275,365.116,5632.1125,4.485,61.164,5699.4218762175,2036.1475
"398","Felis margarita","Carnivore","Nocturnal","1","FALSE","0","0","0","0","0","0","0","1","0","0","0","0","0","Mammalia","Carnivora","Felidae","Felis",NA,2750,273.962,5075.2375,4.31,54.1665,5013.05625,1730.465
"399","Felis silvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia","Carnivora","Felidae","Felis",NA,NA,NA,NA,NA,NA,NA,NA
"400","Ficedula albicollis","Carnivore","Other","10","TRUE","1","1","0","0","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Muscicapidae","Ficedula",NA,12.69,364.617,3591.625,6,NA,2891.563,1407.453
"401","Ficedula hypoleuca","Carnivore","Other","12","TRUE","1","1","1","0","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Muscicapidae","Ficedula",NA,13.79,365,5478.75,5.85,NA,3987.313,1544.422
"402","Ficedula parva","Carnivore","Other","12","TRUE","1","0","0","0","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Muscicapidae","Ficedula",NA,9.95,NA,NA,5.5,NA,NA,1407.453
"403","Ficedula semitorquata","Carnivore","Other","5","TRUE","1","1","1","0","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Muscicapidae","Ficedula",NA,12.7,364.617,3591.625,5.95,NA,2891.563,1407.453
"404","Francolinus francolinus","Herbivore","Other","4","TRUE","0","0","1","1","0","0","0","0","0","0","1","0","0","Aves","Galliformes","Phasianidae","Francolinus",NA,452.535,365.25,2556.75,7.5,33.5,2556.75,1423.033
"405","Fratercula arctica","Carnivore","Other","7","FALSE","0","0","0","1","0","0","0","0","1","1","0","0","0","Aves","Charadriiformes","Alcidae","Fratercula",NA,437.9167,1460,14914.37,1,NA,10029.16,7898.531
"406","Fringilla coelebs","Carnivore","Other","18","TRUE","1","0","1","0","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Fringillidae","Fringilla",NA,22.625,364.617,10592.25,4.5,NA,10592.25,2088.789
"407","Fringilla montifringilla",NA,"Other","6","TRUE","1","0","1","0","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Fringillidae","Fringilla",NA,22.925,364.617,5405.7,5.9,NA,5387.438,2088.789
"408","Fringilla teydea",NA,NA,"1","FALSE","1","0","0","0","0","0","0","0","0","0","0","0","0","Aves","Passeriformes","Fringillidae","Fringilla",NA,30.3,NA,NA,2,NA,NA,2088.789
"409","Fulica atra",NA,"Other","41","TRUE","0","0","0","1","1","0","0","0","1","1","1","0","0","Aves","Gruiformes","Rallidae","Fulica",NA,775,365,11797.58,7.6,NA,7521.106,2565.093
"410","Fulica cristata",NA,"Other","10","TRUE","0","0","0","0","1","0","0","0","0","1","1","0","0","Aves","Gruiformes","Rallidae","Fulica",NA,832.5,NA,2069.75,5.9,NA,2069.75,2568.139
"411","Fulmarus glacialis","Carnivore","Other","19","FALSE","0","0","0","0","0","0","0","0","1","1","0","0","0","Aves","Procellariiformes","Procellariidae","Fulmarus",NA,613,2380.5,18627.75,1,NA,14229.53,11221.29
"412","Galemys pyrenaicus","Carnivore","Nocturnal","1","FALSE","0","0","0","0","1","0","0","0","0","0","0","0","0","Mammalia","Soricomorpha","Talpidae","Galemys",NA,60.4525,461.0385,1826.25,3.5925,14.05,1461,730
"413","Galerida cristata",NA,"Other","24","TRUE","0","1","1","1","0","0","0","0","0","1","1","0","0","Aves","Passeriformes","Alaudidae","Galerida",NA,42.68,365,4230.812,4.275,NA,3211.156,1387.95
"414","Galerida theklae","Carnivore","Other","7","TRUE","0","0","1","1","0","1","0","0","0","0","1","0","0","Aves","Passeriformes","Alaudidae","Galerida",NA,38.17,NA,NA,4.07,NA,NA,1387.95
"415","Gallinago gallinago","Carnivore","Other","22","TRUE","1","0","0","1","1","0","0","0","1","0","1","0","0","Aves","Charadriiformes","Scolopacidae","Gallinago",NA,112.94,410.0505,6647.55,4,NA,4504.75,1737.22
"416","Gallinago media","Carnivore","Other","7","TRUE","0","1","1","1","1","0","0","0","0","0","1","0","0","Aves","Charadriiformes","Scolopacidae","Gallinago",NA,170.5,NA,NA,4,NA,NA,1737.22
"417","Gallinago stenura","Carnivore","Other","7","TRUE","1","0","1","1","1","0","0","0","0","0","1","0","0","Aves","Charadriiformes","Scolopacidae","Gallinago",NA,116.5,NA,NA,4,NA,NA,1737.22
"418","Gallinula chloropus",NA,"Other","60","TRUE","0","0","0","0","1","0","0","0","0","1","1","0","0","Aves","Gruiformes","Rallidae","Gallinula",NA,358.315,364.617,6793.65,7,NA,4687.375,2153.149
"419","Gallotia atlantica","Omnivore","Other","7","TRUE","1","0","1","0","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Lacertidae","Gallotia",NA,9.365,730.56,4930.875,2.19994255452462,6.866,NA,NA
"420","Gallotia auaritae","Herbivore","Other","6","FALSE","0","0","1","0","0","1","0","0","0","0","0","0","0","Reptilia","Squamata","Lacertidae","Gallotia",NA,1030.58147795,913.2,7305,10.15,18.657,1972.35,NA
"421","Gallotia bravoana","Herbivore","Other","2","FALSE","0","0","1","0","0","1","0","0","0","0","0","0","0","Reptilia","Squamata","Lacertidae","Gallotia",NA,96.89,730.56,4748.25,5.00034534976978,16.314,1972.35,NA
"422","Gallotia caesaris","Omnivore","Other","8","TRUE","1","0","1","0","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Lacertidae","Gallotia",NA,16.48,700.12,3214.2,3.15,8.951,2045.4,NA
"423","Gallotia galloti","Herbivore","Other","8","TRUE","1","0","1","1","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Lacertidae","Gallotia",NA,27.49,996.91,3762.075,4.095,9.893,2045.4,NA
"424","Gallotia intermedia","Omnivore","Other","2","FALSE","0","0","1","0","0","1","0","0","0","0","0","0","0","Reptilia","Squamata","Lacertidae","Gallotia",NA,77.7630427735125,NA,3798.6,7.4,NA,NA,NA
"425","Gallotia simonyi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reptilia","Squamata","Lacertidae","Gallotia",NA,NA,NA,NA,NA,NA,NA,NA
"426","Gallotia stehlini","Herbivore","Other","4","TRUE","0","0","1","0","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Lacertidae","Gallotia",NA,178.65,1263.26,3396.825,9.9,19.0695,2008.875,NA
"427","Garrulus glandarius",NA,"Other","10","TRUE","1","0","0","0","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Corvidae","Garrulus",NA,160.85,364.617,6544.063,5,34,6209.25,2748.755
"428","Gavia adamsii","Carnivore","Other","12","FALSE","0","0","0","0","1","0","0","0","1","0","0","0","0","Aves","Gaviiformes","Gaviidae","Gavia",NA,5056.25,1278,10957.5,2,NA,6574.5,3576.839
"429","Gavia arctica","Carnivore","Other","9","FALSE","0","0","0","0","1","0","0","0","1","0","0","0","0","Aves","Gaviiformes","Gaviidae","Gavia",NA,2665,1048.418,10227,1.95,NA,10227,3576.839
"430","Gavia immer","Carnivore","Other","10","FALSE","0","0","0","0","1","0","0","0","1","0","0","0","0","Aves","Gaviiformes","Gaviidae","Gavia",NA,4956.81,1277.484,8796.437,2,NA,7305,3576.839
"431","Gavia stellata","Carnivore","Other","12","FALSE","0","0","0","0","1","0","0","0","1","0","0","0","0","Aves","Gaviiformes","Gaviidae","Gavia",NA,1603,1048.418,8656.425,2,NA,8613.812,3576.839
"432","Gazella subgutturosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia","Artiodactyla","Bovidae","Gazella",NA,NA,NA,NA,NA,NA,NA,NA
"433","Gelochelidon nilotica","Carnivore","Other","19","TRUE","0","0","0","0","1","0","0","0","1","1","1","0","0","Aves","Charadriiformes","Laridae","Gelochelidon",NA,220.5,1823.085,5844,3,NA,5752.688,4269.375
"434","Genetta genetta","Omnivore","Nocturnal","12","FALSE","1","1","1","0","0","1","0","0","0","0","1","0","0","Mammalia","Carnivora","Viverridae","Genetta",NA,1800,1370.87,12418.5,2.29,56.622,7889.4,4194.899833
"435","Glareola nordmanni","Carnivore","Other","10","TRUE","0","0","0","1","1","0","0","0","0","0","1","0","0","Aves","Charadriiformes","Glareolidae","Glareola",NA,97.19,NA,NA,3.57,NA,NA,2648.062
"436","Glareola pratincola","Carnivore","Other","18","TRUE","0","0","0","1","1","0","0","0","0","1","1","0","0","Aves","Charadriiformes","Glareolidae","Glareola",NA,80.33333,363.468,NA,3,NA,NA,2648.062
"437","Glaucidium passerinum","Carnivore","Nocturnal","5","FALSE","1","0","1","0","1","0","0","0","0","0","0","0","0","Aves","Strigiformes","Strigidae","Glaucidium",NA,58.5,364.617,2191.5,5,16.5,2191.5,1385.47
"438","Glis glis","Omnivore","Other","5","TRUE","1","0","1","0","0","0","0","0","0","0","1","0","0","Mammalia","Rodentia","Gliridae","Glis",NA,134.0675,334.0604,3287.25,4.95,17.854,3177.675,1152.9402
"439","Gloydius intermedius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reptilia","Squamata","Viperidae","Gloydius",NA,239.673066205103,NA,4565.625,NA,NA,3415.0875,NA
"440","Grus grus",NA,"Other","11","TRUE","0","1","0","1","1","0","0","0","0","1","1","0","0","Aves","Gruiformes","Gruidae","Grus",NA,5499.99,1825,15705.75,2,NA,14390.85,4900.438
"441","Gulo gulo","Omnivore","Nocturnal","7","FALSE","1","0","1","1","0","1","0","0","0","0","0","0","0","Mammalia","Carnivora","Mustelidae","Gulo",NA,14902.525,761.45,6752.5,2.84,81,6574.5,2622.30185
"442","Gymnoris xanthocollis",NA,"Other","5","TRUE","1","0","1","0","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Passeridae","Gymnoris",NA,17.325,NA,NA,3.5,NA,NA,1032.983
"443","Gypaetus barbatus","Carnivore","Other","5","TRUE","0","0","1","1","0","1","0","0","0","0","1","0","0","Aves","Accipitriformes","Accipitridae","Gypaetus",NA,5694.98,2544.276,14610,1.5,109.5,14610,6483.188
"444","Gyps fulvus","Carnivore","Other","5","FALSE","0","0","1","1","0","1","0","0","0","0","0","0","0","Aves","Accipitriformes","Accipitridae","Gyps",NA,7436,1460,15121.35,1,101.5,15121.35,6483.188
"445","Haematopus ostralegus","Carnivore","Other","24","TRUE","0","0","0","0","1","0","0","0","1","1","1","0","0","Aves","Charadriiformes","Haematopodidae","Haematopus",NA,533.125,1274.436,15827.5,2.85,NA,13149,4991.72
"446","Halcyon smyrnensis",NA,NA,"17","TRUE","1","0","0","0","1","0","0","0","0","1","1","0","0","Aves","Coraciiformes","Alcedinidae","Halcyon",NA,91.075,NA,2008.875,5.5,NA,2008.875,1369.688
"447","Haliaeetus albicilla",NA,"Other","36","TRUE","1","0","0","1","1","0","0","0","1","1","1","0","0","Aves","Accipitriformes","Accipitridae","Haliaeetus",NA,4761.135,1594.768,15340.5,2,83,10896.62,6384.57
"448","Hellenolacerta graeca","Carnivore","Other","4","FALSE","1","0","1","0","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Lacertidae","Hellenolacerta",NA,14.1,NA,NA,3.50012877079217,7.2295,NA,NA
"449","Hemidactylus turcicus","Carnivore","Nocturnal","7","TRUE","0","0","1","0","0","1","1","0","0","1","1","0","0","Reptilia","Squamata","Gekkonidae","Hemidactylus",NA,2.53,365.25,3177.675,2,4.702,3068.1,NA
"450","Hemiechinus auritus","Carnivore","Nocturnal","5","TRUE","0","0","1","0","0","0","0","1","0","0","1","0","0","Mammalia","Erinaceomorpha","Erinaceidae","Hemiechinus",NA,342,213.026,2628,3.87,24.5,2623.71249987825,940.3939
"451","Hemorrhois algirus",NA,NA,"7","TRUE","0","0","1","0","0","0","0","0","0","0","1","0","0","Reptilia","Squamata","Colubridae","Hemorrhois",NA,165.3,NA,NA,NA,NA,NA,NA
"452","Hemorrhois hippocrepis","Carnivore","Other","7","TRUE","0","0","1","0","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Colubridae","Hemorrhois",NA,680.769358693742,NA,2301.075,9.5,NA,2301.075,NA
"453","Hemorrhois nummifer","Carnivore","Other","8","TRUE","1","0","1","0","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Colubridae","Hemorrhois",NA,138.036409005,NA,5040.45,11.5,NA,5040.45,NA
"454","Hemorrhois ravergieri","Carnivore","Other","3","FALSE","1","0","0","0","0","1","0","1","0","0","0","0","0","Reptilia","Squamata","Colubridae","Hemorrhois",NA,260.472984844542,NA,5040.45,11.5,NA,5040.45,NA
"455","Heremites auratus","Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reptilia","Squamata","Scincidae","Heremites",NA,33.8,684.9,NA,4.5,7.58,NA,NA
"456","Heremites septemtaeniatus","Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reptilia","Squamata","Scincidae","Heremites",NA,25.1767692775886,NA,NA,4.00018425523063,7.58,NA,NA
"457","Heremites vittatus","Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reptilia","Squamata","Scincidae","Heremites",NA,18.2,304.4,NA,4.35,7.111,NA,NA
"458","Herpestes ichneumon","Omnivore","Nocturnal","9","FALSE","1","1","1","1","1","0","0","0","0","0","0","0","0","Mammalia","Carnivora","Herpestidae","Herpestes",NA,2980.02,730.1085,7305,2.9775,61.164,5976.403125,2731.95905
"459","Hieraaetus pennatus","Carnivore","Other","8","FALSE","1","0","1","0","0","0","0","1","0","0","0","0","0","Aves","Accipitriformes","Accipitridae","Hieraaetus",NA,834.5,726.936,4383,2,46.5,4383,6574.5
"460","Hierophis cypriensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reptilia","Squamata","Colubridae","Hierophis",NA,4066.31664582606,NA,NA,NA,NA,NA,NA
"461","Hierophis gemonensis",NA,NA,"4","TRUE","0","0","1","0","0","0","0","0","0","0","1","0","0","Reptilia","Squamata","Colubridae","Hierophis",NA,219.4,NA,NA,6.5,NA,NA,NA
"462","Hierophis viridiflavus",NA,"Other","8","TRUE","1","0","1","0","0","0","0","0","0","0","1","0","0","Reptilia","Squamata","Colubridae","Hierophis",NA,386.483488527035,NA,12053.25,12.5,NA,NA,NA
"463","Himantopus himantopus","Carnivore","Other","84","TRUE","0","0","0","1","1","0","0","0","1","1","1","0","0","Aves","Charadriiformes","Recurvirostridae","Himantopus",NA,177.285,591.21,5710.075,3.9775,NA,3734.681,2652.868
"464","Hippolais icterina","Carnivore","Other","5","TRUE","1","0","0","0","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Acrocephalidae","Hippolais",NA,15.6625,364.617,3956.875,4.5,NA,3944.7,1452.501
"465","Hippolais languida","Carnivore","Other","7","TRUE","1","1","1","0","0","0","0","1","0","0","1","0","0","Aves","Passeriformes","Acrocephalidae","Hippolais",NA,12.025,NA,NA,4.5,NA,NA,1452.501
"466","Hippolais olivetorum","Carnivore","Other","4","TRUE","0","1","1","0","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Acrocephalidae","Hippolais",NA,17.95,NA,NA,3.625,NA,NA,1452.501
"467","Hippolais polyglotta","Carnivore","Other","11","TRUE","1","1","1","0","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Acrocephalidae","Hippolais",NA,11.95,365,3256.813,3.95,NA,3232.463,1452.501
"468","Hirundo rustica","Carnivore","Other","16","TRUE","0","1","1","1","1","0","0","0","0","0","1","0","0","Aves","Passeriformes","Hirundinidae","Hirundo",NA,17.91,365,5844,4.495,NA,4931.484,1439.482
"469","Histrionicus histrionicus","Carnivore","Other","9","FALSE","0","0","0","0","1","0","0","0","1","1","0","0","0","Aves","Anseriformes","Anatidae","Histrionicus",NA,561.57,455.484,5332.65,5.9,44.5,5326.562,2882.645
"470","Hyaena hyaena","Omnivore","Other","9","FALSE","1","1","1","1","1","0","0","0","0","0","0","0","0","Mammalia","Carnivora","Hyaenidae","Hyaena",NA,38387.81,877.92899,8881.6666667,2.47,114.735,8766,3351.042633
"471","Hydrobates pelagicus","Carnivore","Other","20","FALSE","0","0","0","0","0","0","0","0","1","1","0","0","0","Aves","Procellariiformes","Hydrobatidae","Hydrobates",NA,25.45,1095,12345.45,1,NA,7305,5745.078
"472","Hydrocoloeus minutus","Carnivore","Other","32","TRUE","0","0","0","0","1","0","0","0","1","1","1","0","0","Aves","Charadriiformes","Laridae","Hydrocoloeus",NA,118,638.367,7639.813,2.875,NA,7621.672,3840.422
"473","Hydroprogne caspia","Carnivore","Other","29","TRUE","0","0","0","0","1","0","0","0","1","1","1","0","0","Aves","Charadriiformes","Laridae","Hydroprogne",NA,654.6667,1093.851,10957.5,2.225,NA,10881.41,4449.354
"474","Hyla arborea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphibia","Anura","Hylidae","Hyla",NA,NA,NA,NA,NA,NA,NA,NA
"475","Hyla intermedia","Carnivore","Other","7","FALSE","1","0","0","0","1","0","0","0","0","0","1","0","0","Amphibia","Anura","Hylidae","Hyla",38.465,6.27,365.25,NA,1400,NA,NA,NA
"476","Hyla meridionalis","Omnivore","Nocturnal","9","FALSE","1","0","1","1","1","0","0","1","0","0","0","0","0","Amphibia","Anura","Hylidae","Hyla",49,3.11,365.25,NA,900,NA,NA,NA
"477","Hyla sarda","Carnivore","Other","7","TRUE","1","0","1","0","1","0","0","0","0","0","1","0","0","Amphibia","Anura","Hylidae","Hyla",41.5,4,365.25,1826.25,625,NA,NA,NA
